fl_date,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,op_carrier_fl_num,origin_airport_id,origin,dest_airport_id,dest,dep_delay,arr_delay,cancelled,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour,arr_hour,delayed,haul,month,season,dep_time_of_the_day,dest_code,carrier_code,unique_carrier_code,label
2018-08-07,AA,6015,CP,6015,12892,LAX,14771,SFO,-1.0,4.0,0.0,85.0,90.0,57.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,18,19,1,SHORT,8,summer,evening,274,0,6,1
2018-01-20,WN,3352,WN,3352,11292,DEN,13487,MSP,-4.0,-29.0,0.0,120.0,95.0,83.0,1.0,680.0,0.0,0.0,0.0,0.0,0.0,17,20,0,SHORT,1,winter,afternoon,204,10,23,0
2018-04-10,AA,2997,OO,2997,12892,LAX,14570,RNO,-8.0,-17.0,0.0,92.0,83.0,60.0,1.0,391.0,0.0,0.0,0.0,0.0,0.0,13,15,0,SHORT,4,spring,afternoon,254,0,18,0
2019-04-30,DL,2397,DL,2397,15304,TPA,13487,MSP,-1.0,-10.0,0.0,203.0,194.0,183.0,1.0,1306.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,4,spring,morning,204,3,7,0
2018-10-26,WN,2235,WN,2235,10423,AUS,14107,PHX,17.0,11.0,0.0,145.0,139.0,121.0,1.0,872.0,0.0,0.0,0.0,0.0,0.0,12,12,1,SHORT,10,autumn,afternoon,228,10,23,1
2018-02-16,DL,3585,OO,3585,11433,DTW,10423,AUS,-1.0,2.0,0.0,223.0,226.0,194.0,1.0,1149.0,0.0,0.0,0.0,0.0,0.0,8,11,1,SHORT,2,winter,morning,19,3,18,1
2018-08-23,AS,2180,QX,2180,14747,SEA,14252,PSC,11.0,22.0,0.0,57.0,68.0,34.0,1.0,172.0,1.0,0.0,11.0,0.0,10.0,12,13,1,SHORT,8,summer,afternoon,239,1,20,1
2019-05-21,UA,1298,UA,1298,14027,PBI,11618,EWR,-11.0,-15.0,0.0,164.0,160.0,139.0,1.0,1023.0,0.0,0.0,0.0,0.0,0.0,7,10,0,SHORT,5,spring,morning,97,8,21,0
2019-10-07,UA,5489,OO,5489,13244,MEM,13930,ORD,96.0,80.0,0.0,120.0,104.0,85.0,1.0,491.0,54.0,0.0,0.0,0.0,26.0,16,17,1,SHORT,10,autumn,afternoon,216,8,18,1
2019-06-18,AA,1785,AA,1785,14100,PHL,14027,PBI,45.0,55.0,0.0,165.0,175.0,131.0,1.0,951.0,6.0,0.0,10.0,0.0,39.0,21,0,1,SHORT,6,summer,evening,222,0,1,1
2019-12-13,NK,517,NK,517,11697,FLL,10423,AUS,-4.0,-12.0,0.0,197.0,189.0,167.0,1.0,1105.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,12,winter,morning,19,7,16,0
2018-05-12,DL,3520,OO,3520,13871,OMA,14869,SLC,-10.0,-1.0,0.0,158.0,167.0,143.0,1.0,840.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,5,spring,morning,283,3,18,0
2019-07-05,G4,1900,G4,1900,15624,VPS,10676,BLV,-4.0,-7.0,0.0,94.0,91.0,78.0,1.0,587.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,7,summer,morning,33,5,11,0
2018-06-23,AS,1352,AS,1352,14771,SFO,10721,BOS,-4.0,14.0,0.0,347.0,365.0,343.0,1.0,2704.0,0.0,0.0,0.0,0.0,0.0,9,18,1,MEDIUM,6,summer,morning,37,1,2,1
2018-05-03,AA,5969,YV,5969,13891,ONT,14107,PHX,-5.0,12.0,0.0,78.0,95.0,58.0,1.0,325.0,0.0,0.0,0.0,0.0,0.0,16,18,1,SHORT,5,spring,afternoon,228,0,24,1
2018-10-30,B6,272,B6,272,11697,FLL,12953,LGA,-8.0,-12.0,0.0,167.0,163.0,149.0,1.0,1076.0,0.0,0.0,0.0,0.0,0.0,5,8,0,SHORT,10,autumn,night,168,2,4,0
2018-03-29,B6,28,B6,28,13204,MCO,11618,EWR,-8.0,-23.0,0.0,160.0,145.0,128.0,1.0,937.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,3,spring,morning,97,2,4,0
2019-12-02,DL,3679,OO,3679,13487,MSP,11775,FSD,-4.0,-2.0,0.0,81.0,83.0,37.0,1.0,196.0,0.0,0.0,0.0,0.0,0.0,17,19,0,SHORT,12,winter,afternoon,108,3,18,0
2019-04-02,WN,2241,WN,2241,15304,TPA,14679,SAN,1.0,-8.0,0.0,325.0,316.0,306.0,1.0,2087.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,4,spring,morning,261,10,23,0
2019-08-22,AA,3272,OO,3272,13930,ORD,13851,OKC,-4.0,-16.0,0.0,132.0,120.0,97.0,1.0,693.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,8,summer,morning,212,0,18,0
2019-07-28,WN,5583,WN,5583,11259,DAL,11292,DEN,9.0,6.0,0.0,120.0,117.0,99.0,1.0,651.0,0.0,0.0,0.0,0.0,0.0,15,16,1,SHORT,7,summer,afternoon,76,10,23,1
2019-05-08,UA,4156,EV,4156,11278,DCA,11042,CLE,-11.0,-20.0,0.0,85.0,76.0,56.0,1.0,310.0,0.0,0.0,0.0,0.0,0.0,10,11,0,SHORT,5,spring,morning,55,8,9,0
2019-07-27,NK,112,NK,112,12266,IAH,10821,BWI,3.0,-10.0,0.0,187.0,174.0,157.0,1.0,1235.0,0.0,0.0,0.0,0.0,0.0,7,10,0,SHORT,7,summer,morning,45,7,16,0
2019-01-24,WN,1801,WN,1801,13198,MCI,11697,FLL,2.0,11.0,0.0,180.0,189.0,168.0,1.0,1242.0,0.0,0.0,0.0,0.0,0.0,7,11,1,SHORT,1,winter,morning,105,10,23,1
2018-10-24,DL,2534,DL,2534,14492,RDU,10397,ATL,-11.0,-18.0,0.0,93.0,86.0,59.0,1.0,356.0,0.0,0.0,0.0,0.0,0.0,19,21,0,SHORT,10,autumn,evening,16,3,7,0
2018-09-22,WN,3491,WN,3491,15016,STL,11278,DCA,-5.0,-12.0,0.0,115.0,108.0,94.0,1.0,719.0,0.0,0.0,0.0,0.0,0.0,15,17,0,SHORT,9,autumn,afternoon,75,10,23,0
2019-04-07,NK,492,NK,492,11697,FLL,11066,CMH,2.0,-7.0,0.0,156.0,147.0,128.0,1.0,973.0,0.0,0.0,0.0,0.0,0.0,21,23,0,SHORT,4,spring,evening,58,7,16,0
2019-12-15,AA,5184,OH,5184,11057,CLT,14193,PNS,-7.0,-10.0,0.0,113.0,110.0,80.0,1.0,488.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,12,winter,morning,236,0,17,0
2019-04-12,AA,1746,AA,1746,11057,CLT,12953,LGA,-3.0,-3.0,0.0,111.0,111.0,94.0,1.0,544.0,0.0,0.0,0.0,0.0,0.0,5,7,0,SHORT,4,spring,night,168,0,1,0
2018-07-13,UA,5372,OO,5372,11292,DEN,10423,AUS,-10.0,0.0,0.0,136.0,146.0,108.0,1.0,775.0,0.0,0.0,0.0,0.0,0.0,7,11,0,SHORT,7,summer,morning,19,8,18,1
2018-07-20,AS,544,AS,544,10299,ANC,14747,SEA,-6.0,-25.0,0.0,208.0,189.0,171.0,1.0,1448.0,0.0,0.0,0.0,0.0,0.0,1,5,0,SHORT,7,summer,night,272,1,2,0
2019-11-12,UA,749,UA,749,11292,DEN,11618,EWR,62.0,74.0,0.0,219.0,231.0,189.0,1.0,1605.0,0.0,0.0,74.0,0.0,0.0,14,20,1,SHORT,11,autumn,afternoon,97,8,21,1
2019-06-28,UA,5764,OO,5764,14689,SBA,14771,SFO,-10.0,-19.0,0.0,72.0,63.0,47.0,1.0,262.0,0.0,0.0,0.0,0.0,0.0,14,15,0,SHORT,6,summer,afternoon,274,8,18,0
2019-11-10,DL,2803,DL,2803,12892,LAX,14771,SFO,-3.0,-22.0,0.0,85.0,66.0,51.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,11,autumn,afternoon,274,3,7,0
2019-04-17,WN,2126,WN,2126,11292,DEN,10721,BOS,-1.0,-25.0,0.0,240.0,216.0,200.0,1.0,1754.0,0.0,0.0,0.0,0.0,0.0,18,23,0,SHORT,4,spring,evening,37,10,23,0
2019-05-02,DL,5689,CP,5689,13264,MFR,14869,SLC,-5.0,8.0,0.0,114.0,127.0,77.0,1.0,575.0,0.0,0.0,0.0,0.0,0.0,5,9,1,SHORT,5,spring,night,283,3,6,1
2018-12-19,WN,502,WN,502,14107,PHX,14831,SJC,17.0,-1.0,0.0,120.0,102.0,91.0,1.0,621.0,0.0,0.0,0.0,0.0,0.0,21,22,0,SHORT,12,winter,evening,280,10,23,0
2018-06-10,UA,5183,OO,5183,10397,ATL,11292,DEN,49.0,25.0,0.0,201.0,177.0,154.0,1.0,1199.0,0.0,0.0,0.0,0.0,25.0,20,21,1,SHORT,6,summer,evening,76,8,18,1
2018-06-16,UA,3804,ZW,3804,11146,CRW,12264,IAD,16.0,29.0,0.0,77.0,90.0,46.0,1.0,227.0,6.0,0.0,13.0,0.0,10.0,14,16,1,SHORT,6,summer,afternoon,138,8,26,1
2019-12-11,DL,4856,9E,4856,14321,PWM,12478,JFK,-5.0,-9.0,0.0,93.0,89.0,66.0,1.0,273.0,0.0,0.0,0.0,0.0,0.0,16,18,0,SHORT,12,winter,afternoon,153,3,0,0
2018-07-15,AA,668,AA,668,11298,DFW,10397,ATL,75.0,81.0,0.0,134.0,140.0,115.0,1.0,731.0,0.0,0.0,6.0,0.0,75.0,14,17,1,SHORT,7,summer,afternoon,16,0,1,1
2018-12-15,WN,3363,WN,3363,10423,AUS,12191,HOU,0.0,-3.0,0.0,55.0,52.0,35.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,13,13,0,SHORT,12,winter,afternoon,133,10,23,0
2019-10-24,AA,5588,OH,5588,11057,CLT,10431,AVL,-5.0,-3.0,0.0,53.0,55.0,28.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,22,23,0,SHORT,10,autumn,night,20,0,17,0
2018-08-03,UA,5455,OO,5455,14771,SFO,13264,MFR,-2.0,-9.0,0.0,87.0,80.0,57.0,1.0,329.0,0.0,0.0,0.0,0.0,0.0,13,15,0,SHORT,8,summer,afternoon,188,8,18,0
2018-06-01,UA,4642,AX,4642,11292,DEN,15016,STL,2.0,-18.0,0.0,130.0,110.0,94.0,1.0,770.0,0.0,0.0,0.0,0.0,0.0,15,18,0,SHORT,6,summer,afternoon,290,8,3,0
2019-04-09,AA,4890,PT,4890,11057,CLT,14098,PHF,-4.0,49.0,0.0,78.0,131.0,49.0,1.0,282.0,0.0,0.0,49.0,0.0,0.0,11,13,1,SHORT,4,spring,morning,226,0,19,1
2019-03-20,WN,2492,WN,2492,11481,ECP,12191,HOU,-7.0,-14.0,0.0,115.0,108.0,96.0,1.0,571.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,3,spring,morning,133,10,23,0
2018-01-14,UA,1857,UA,1857,11618,EWR,14635,RSW,-14.0,-8.0,0.0,190.0,196.0,169.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,20,23,0,SHORT,1,winter,evening,259,8,21,0
2019-11-30,UA,4709,AX,4709,15370,TUL,11292,DEN,82.0,99.0,0.0,116.0,133.0,101.0,1.0,541.0,0.0,0.0,17.0,0.0,82.0,15,16,1,SHORT,11,autumn,afternoon,76,8,3,1
2018-08-28,WN,1002,WN,1002,14679,SAN,14107,PHX,1.0,-11.0,0.0,75.0,63.0,47.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,8,9,0,SHORT,8,summer,morning,228,10,23,0
2018-05-31,UA,5079,OO,5079,11092,CNY,11292,DEN,23.0,18.0,0.0,68.0,63.0,47.0,1.0,283.0,0.0,0.0,0.0,0.0,18.0,18,19,1,SHORT,5,spring,evening,76,8,18,1
2018-11-24,B6,102,B6,102,12478,JFK,10792,BUF,42.0,29.0,0.0,93.0,80.0,52.0,1.0,301.0,21.0,0.0,0.0,0.0,8.0,19,20,1,SHORT,11,autumn,evening,43,2,4,1
2019-12-15,AA,5545,OH,5545,11057,CLT,11252,DAB,-2.0,-13.0,0.0,93.0,82.0,64.0,1.0,416.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,12,winter,morning,71,0,17,0
2019-04-28,AA,3806,MQ,3806,11953,GNV,11298,DFW,-4.0,-4.0,0.0,170.0,170.0,139.0,1.0,900.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,4,spring,morning,77,0,15,0
2018-08-26,UA,6031,YV,6031,14307,PVD,12264,IAD,-8.0,-17.0,0.0,86.0,77.0,63.0,1.0,371.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,8,summer,evening,138,8,24,0
2019-04-29,AA,114,AA,114,13930,ORD,12953,LGA,-7.0,-26.0,0.0,130.0,111.0,91.0,1.0,733.0,0.0,0.0,0.0,0.0,0.0,10,13,0,SHORT,4,spring,morning,168,0,1,0
2019-02-14,HA,209,HA,209,12758,KOA,13830,OGG,4.0,-1.0,0.0,35.0,30.0,19.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,11,11,0,SHORT,2,winter,morning,211,6,13,0
2018-03-25,AS,2644,QX,2644,13796,OAK,14057,PDX,-4.0,-7.0,0.0,110.0,107.0,97.0,1.0,543.0,0.0,0.0,0.0,0.0,0.0,13,15,0,SHORT,3,spring,afternoon,223,1,20,0
2019-01-05,UA,4737,AX,4737,14783,SGF,13930,ORD,-6.0,16.0,0.0,110.0,132.0,74.0,1.0,438.0,0.0,0.0,16.0,0.0,0.0,6,8,1,SHORT,1,winter,morning,216,8,3,1
2019-10-08,UA,3684,YX,3684,13871,OMA,11292,DEN,-4.0,-10.0,0.0,102.0,96.0,73.0,1.0,472.0,0.0,0.0,0.0,0.0,0.0,6,6,0,SHORT,10,autumn,morning,76,8,25,0
2018-12-23,AA,653,AA,653,10721,BOS,11057,CLT,-2.0,-14.0,0.0,157.0,145.0,114.0,1.0,728.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,12,winter,morning,57,0,1,0
2019-07-23,AA,3620,MQ,3620,11298,DFW,11982,GRK,-4.0,-3.0,0.0,50.0,51.0,34.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,7,summer,afternoon,121,0,15,0
2018-06-15,DL,22,DL,22,13487,MSP,11433,DTW,-1.0,-12.0,0.0,100.0,89.0,71.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,14,16,0,SHORT,6,summer,afternoon,84,3,7,0
2019-07-27,UA,3526,YX,3526,11433,DTW,11618,EWR,-9.0,-28.0,0.0,109.0,90.0,72.0,1.0,488.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,7,summer,morning,97,8,25,0
2018-09-30,AA,4415,YX,4415,12478,JFK,11278,DCA,-1.0,-11.0,0.0,93.0,83.0,49.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,9,autumn,afternoon,75,0,25,0
2019-01-26,WN,4282,WN,4282,14107,PHX,14679,SAN,-3.0,-17.0,0.0,75.0,61.0,49.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,7,7,0,SHORT,1,winter,morning,261,10,23,0
2018-11-02,AS,35,AS,35,11697,FLL,14747,SEA,-7.0,-16.0,0.0,401.0,392.0,369.0,1.0,2717.0,0.0,0.0,0.0,0.0,0.0,18,22,0,MEDIUM,11,autumn,evening,272,1,2,0
2018-06-01,NK,749,NK,749,13487,MSP,11298,DFW,-5.0,-21.0,0.0,148.0,132.0,111.0,1.0,852.0,0.0,0.0,0.0,0.0,0.0,21,23,0,SHORT,6,summer,evening,77,7,16,0
2018-03-13,AS,527,AS,527,14908,SNA,14747,SEA,-14.0,-38.0,0.0,170.0,146.0,131.0,1.0,978.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,3,spring,morning,272,1,2,0
2019-03-08,DL,1163,DL,1163,15304,TPA,10397,ATL,-7.0,1.0,0.0,94.0,102.0,73.0,1.0,406.0,0.0,0.0,0.0,0.0,0.0,14,16,1,SHORT,3,spring,afternoon,16,3,7,1
2019-08-14,AA,4140,MQ,4140,12945,LEX,13930,ORD,-4.0,-8.0,0.0,90.0,86.0,58.0,1.0,323.0,0.0,0.0,0.0,0.0,0.0,6,7,0,SHORT,8,summer,morning,216,0,15,0
2019-05-01,WN,1737,WN,1737,12889,LAS,14107,PHX,9.0,5.0,0.0,70.0,66.0,47.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,19,20,1,SHORT,5,spring,evening,228,10,23,1
2018-04-19,AA,2817,EV,2817,14814,SHV,11298,DFW,-11.0,-18.0,0.0,70.0,63.0,39.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,10,11,0,SHORT,4,spring,morning,77,0,9,0
2019-12-01,DL,1883,DL,1883,13204,MCO,10397,ATL,-5.0,-13.0,0.0,95.0,87.0,66.0,1.0,404.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,12,winter,morning,16,3,7,0
2019-04-11,AA,2028,AA,2028,11298,DFW,13244,MEM,-5.0,-4.0,0.0,86.0,87.0,60.0,1.0,431.0,0.0,0.0,0.0,0.0,0.0,12,14,0,SHORT,4,spring,afternoon,186,0,1,0
2019-07-30,UA,1803,UA,1803,14843,SJU,11618,EWR,69.0,52.0,0.0,247.0,230.0,209.0,1.0,1608.0,2.0,0.0,0.0,0.0,50.0,2,6,1,SHORT,7,summer,night,97,8,21,1
2019-01-29,AS,3349,OO,3349,14831,SJC,10800,BUR,-16.0,-22.0,0.0,70.0,64.0,47.0,1.0,296.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,1,winter,evening,44,1,18,0
2018-10-07,DL,5998,YX,5998,12953,LGA,14576,ROC,-12.0,-30.0,0.0,85.0,67.0,43.0,1.0,254.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,10,autumn,morning,256,3,25,0
2019-12-01,DL,1470,DL,1470,14771,SFO,14747,SEA,190.0,182.0,0.0,136.0,128.0,97.0,1.0,679.0,0.0,0.0,0.0,0.0,182.0,17,19,1,SHORT,12,winter,afternoon,272,3,7,1
2019-03-10,WN,1690,WN,1690,12889,LAS,12954,LGB,-4.0,-9.0,0.0,65.0,60.0,46.0,1.0,231.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,3,spring,evening,169,10,23,0
2019-09-22,UA,2273,UA,2273,13931,ORF,11292,DEN,-11.0,-16.0,0.0,240.0,235.0,215.0,1.0,1553.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,9,autumn,morning,76,8,21,0
2019-12-30,WN,2023,WN,2023,10821,BWI,14492,RDU,10.0,1.0,0.0,70.0,61.0,47.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,17,18,1,SHORT,12,winter,afternoon,249,10,23,1
2018-08-05,UA,314,UA,314,12892,LAX,11292,DEN,-6.0,-20.0,0.0,141.0,127.0,109.0,1.0,862.0,0.0,0.0,0.0,0.0,0.0,13,16,0,SHORT,8,summer,afternoon,76,8,21,0
2019-12-03,HA,2,HA,2,12173,HNL,12892,LAX,7.0,6.0,0.0,325.0,324.0,294.0,1.0,2556.0,0.0,0.0,0.0,0.0,0.0,15,23,1,SHORT,12,winter,afternoon,161,6,13,1
2018-04-24,AA,1651,AA,1651,14100,PHL,13930,ORD,-3.0,-9.0,0.0,147.0,141.0,104.0,1.0,678.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,4,spring,morning,216,0,1,0
2018-01-02,WN,1578,WN,1578,12889,LAS,10397,ATL,42.0,30.0,0.0,225.0,213.0,191.0,1.0,1747.0,3.0,0.0,0.0,0.0,27.0,15,22,1,SHORT,1,winter,afternoon,16,10,23,1
2019-08-21,UA,4423,EV,4423,12266,IAH,11049,CLL,151.0,143.0,0.0,47.0,39.0,20.0,1.0,74.0,143.0,0.0,0.0,0.0,0.0,0,1,1,SHORT,8,summer,night,56,8,9,1
2019-09-26,DL,1915,DL,1915,10397,ATL,15016,STL,-3.0,1.0,0.0,96.0,100.0,77.0,1.0,484.0,0.0,0.0,0.0,0.0,0.0,17,18,1,SHORT,9,autumn,afternoon,290,3,7,1
2018-03-07,UA,736,UA,736,14679,SAN,14771,SFO,-8.0,-16.0,0.0,100.0,92.0,67.0,1.0,447.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,3,spring,afternoon,274,8,21,0
2019-03-14,AA,3836,MQ,3836,12339,IND,12953,LGA,26.0,8.0,0.0,133.0,115.0,93.0,1.0,660.0,0.0,0.0,0.0,0.0,0.0,18,20,1,SHORT,3,spring,evening,168,0,15,1
2018-12-17,DL,1957,DL,1957,12953,LGA,10721,BOS,0.0,-7.0,0.0,72.0,65.0,44.0,1.0,184.0,0.0,0.0,0.0,0.0,0.0,7,8,0,SHORT,12,winter,morning,37,3,7,0
2018-03-29,HA,398,HA,398,12173,HNL,12758,KOA,-6.0,-3.0,0.0,46.0,49.0,27.0,1.0,163.0,0.0,0.0,0.0,0.0,0.0,20,21,0,SHORT,3,spring,evening,156,6,13,0
2019-03-22,DL,1357,DL,1357,14679,SAN,13487,MSP,-3.0,-17.0,0.0,217.0,203.0,187.0,1.0,1532.0,0.0,0.0,0.0,0.0,0.0,7,13,0,SHORT,3,spring,morning,204,3,7,0
2018-07-19,DL,4782,OO,4782,13487,MSP,14633,RST,-7.0,-14.0,0.0,53.0,46.0,19.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,11,11,0,SHORT,7,summer,morning,258,3,18,0
2018-12-23,AA,4079,MQ,4079,11267,DAY,11298,DFW,-5.0,0.0,0.0,168.0,173.0,142.0,1.0,861.0,0.0,0.0,0.0,0.0,0.0,19,21,0,SHORT,12,winter,evening,77,0,15,1
2018-06-07,G4,750,G4,750,14761,SFB,13256,MFE,-6.0,-7.0,0.0,170.0,169.0,146.0,1.0,1059.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,6,summer,morning,187,5,11,0
2019-11-24,AA,3596,MQ,3596,11298,DFW,10136,ABI,-5.0,-5.0,0.0,57.0,57.0,29.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,20,21,0,SHORT,11,autumn,evening,1,0,15,0
2018-09-04,AA,1118,AA,1118,13303,MIA,15304,TPA,-6.0,-2.0,0.0,60.0,64.0,36.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,6,7,0,SHORT,9,autumn,morning,301,0,1,0
2018-07-11,AA,2877,EV,2877,11298,DFW,14674,SAF,-2.0,13.0,0.0,105.0,120.0,79.0,1.0,551.0,0.0,0.0,0.0,0.0,0.0,15,16,1,SHORT,7,summer,afternoon,260,0,9,1
2018-09-14,UA,5762,OO,5762,11638,FAT,12892,LAX,-4.0,-4.0,0.0,75.0,75.0,46.0,1.0,209.0,0.0,0.0,0.0,0.0,0.0,5,7,0,SHORT,9,autumn,night,161,8,18,0
2018-04-25,AA,1,AA,1,12478,JFK,12892,LAX,-4.0,-7.0,0.0,400.0,397.0,319.0,1.0,2475.0,0.0,0.0,0.0,0.0,0.0,7,11,0,SHORT,4,spring,morning,161,0,1,0
2018-04-29,AA,682,AA,682,14107,PHX,11298,DFW,-2.0,-5.0,0.0,136.0,133.0,113.0,1.0,868.0,0.0,0.0,0.0,0.0,0.0,20,0,0,SHORT,4,spring,evening,77,0,1,0
2019-08-18,AA,4582,YX,4582,12339,IND,13303,MIA,117.0,101.0,0.0,171.0,155.0,129.0,1.0,1020.0,0.0,98.0,0.0,0.0,3.0,21,23,1,SHORT,8,summer,evening,192,0,25,1
2018-07-09,UA,2261,UA,2261,14771,SFO,10721,BOS,21.0,9.0,0.0,341.0,329.0,297.0,1.0,2704.0,0.0,0.0,0.0,0.0,0.0,12,21,1,MEDIUM,7,summer,afternoon,37,8,21,1
2019-05-21,DL,3870,OO,3870,11292,DEN,14869,SLC,0.0,-4.0,0.0,103.0,99.0,82.0,1.0,391.0,0.0,0.0,0.0,0.0,0.0,18,19,0,SHORT,5,spring,evening,283,3,18,0
2019-11-01,AA,4615,YX,4615,11278,DCA,14321,PWM,-15.0,-23.0,0.0,93.0,85.0,64.0,1.0,482.0,0.0,0.0,0.0,0.0,0.0,21,23,0,SHORT,11,autumn,evening,245,0,25,0
2018-03-20,UA,6203,YV,6203,12266,IAH,11278,DCA,-2.0,13.0,0.0,176.0,191.0,150.0,1.0,1208.0,0.0,0.0,0.0,0.0,0.0,14,18,1,SHORT,3,spring,afternoon,75,8,24,1
2019-06-23,WN,4084,WN,4084,13931,ORF,13204,MCO,-5.0,-12.0,0.0,115.0,108.0,89.0,1.0,655.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,6,summer,morning,182,10,23,0
2019-06-04,AA,1326,AA,1326,10423,AUS,11298,DFW,10.0,9.0,0.0,69.0,68.0,45.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,10,11,1,SHORT,6,summer,morning,77,0,1,1
2019-07-08,DL,1194,DL,1194,14869,SLC,14057,PDX,0.0,-10.0,0.0,114.0,104.0,89.0,1.0,630.0,0.0,0.0,0.0,0.0,0.0,15,15,0,SHORT,7,summer,afternoon,223,3,7,0
2019-12-24,AS,1677,AS,1677,14771,SFO,14747,SEA,223.0,207.0,0.0,140.0,124.0,105.0,1.0,679.0,0.0,0.0,0.0,0.0,207.0,16,18,1,SHORT,12,winter,afternoon,272,1,2,1
2018-08-10,AS,2049,QX,2049,11884,GEG,14057,PDX,-6.0,-6.0,0.0,70.0,70.0,50.0,1.0,279.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,8,summer,morning,223,1,20,0
2018-02-28,DL,1982,DL,1982,12953,LGA,13303,MIA,-2.0,-46.0,0.0,213.0,169.0,147.0,1.0,1096.0,0.0,0.0,0.0,0.0,0.0,15,18,0,SHORT,2,winter,afternoon,192,3,7,0
2019-04-04,WN,941,WN,941,13796,OAK,14679,SAN,-1.0,15.0,0.0,90.0,106.0,70.0,1.0,446.0,0.0,0.0,15.0,0.0,0.0,18,20,1,SHORT,4,spring,evening,261,10,23,1
2018-05-18,AA,3664,MQ,3664,10868,CAE,11298,DFW,-5.0,-24.0,0.0,175.0,156.0,135.0,1.0,922.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,5,spring,morning,77,0,15,0
2019-01-04,AA,3696,MQ,3696,13930,ORD,11067,CMI,100.0,100.0,0.0,56.0,56.0,29.0,1.0,135.0,45.0,0.0,0.0,0.0,55.0,22,23,1,SHORT,1,winter,night,59,0,15,1
2019-11-30,AA,5739,YV,5739,11298,DFW,12951,LFT,-3.0,-9.0,0.0,79.0,73.0,52.0,1.0,351.0,0.0,0.0,0.0,0.0,0.0,21,22,0,SHORT,11,autumn,evening,167,0,24,0
2019-09-08,WN,3187,WN,3187,14679,SAN,14570,RNO,-5.0,-7.0,0.0,95.0,93.0,77.0,1.0,488.0,0.0,0.0,0.0,0.0,0.0,17,19,0,SHORT,9,autumn,afternoon,254,10,23,0
2019-11-29,DL,1174,DL,1174,12892,LAX,12889,LAS,24.0,17.0,0.0,72.0,65.0,47.0,1.0,236.0,11.0,0.0,0.0,0.0,6.0,9,10,1,SHORT,11,autumn,morning,159,3,7,1
2018-07-05,AS,483,AS,483,13891,ONT,14747,SEA,-12.0,-5.0,0.0,151.0,158.0,131.0,1.0,956.0,0.0,0.0,0.0,0.0,0.0,17,20,0,SHORT,7,summer,afternoon,272,1,2,0
2018-10-21,UA,648,UA,648,11292,DEN,14122,PIT,-3.0,-14.0,0.0,178.0,167.0,151.0,1.0,1290.0,0.0,0.0,0.0,0.0,0.0,9,14,0,SHORT,10,autumn,morning,234,8,21,0
